Id,Name,City,State,Country,Region,IATA,ICAO,Latitude,Longitude,Elevation,UTC,DST
9192,Varberg Railway Station,Varberg,Stockholm,Sweden,Europe,,\N,57.107118,12.2520907,0,1,E
9193,Coonabarabran,Coonabarabran,Sydney,Australia,Australia,COJ,YCBB,-31.337221,149.27194,2117,10,O
9194,Toronto Union Station,Toronto,Toronto,Canada,America,,\N,43.645278,-79.380556,249,-5,A
9195,Windsor Station,Windsor,Toronto,Canada,America,,\N,42.3254,-83.0092,623,-5,A
9196,Dearborn Amtrak Station,Dearborn,New York,United States,America,,\N,42.312222,-83.198611,591,-5,A
9197,Merritt Island Airport,Cocoa,New York,United States,America,COI,\N,28.3416111,-80.6854722,6,-5,A
9198,Valkaria Municipal,Valkaria,New York,United States,America,X59,\N,27.9608611,-80.5583333,26,-5,A
9199,Space Coast Reg'l Airport,Titusville,New York,United States,America,TIX,\N,28.5148,-80.7992278,34,-5,A
9200,Sebastian Municipal,Sebastian,New York,United States,America,X26,\N,27.81325,-80.4955833,21,-5,A
9201,Terrace Bay,Terrace Bay,Windhoek,Namibia,Africa,TCY,\N,-19.9705556,13.0244444,0,1,N
9202,Nxabega Airstrip,Nxabega,Gaborone,Botswana,Africa,,FB57,-19.5147,22.77665,3100,2,U
9203,Kelani River-Peliyagoda Waterdrome,Colombo,Colombo,Sri Lanka,Asia,KEZ,\N,6.9674637,79.88197231,28,5.5,N
9204,Polgolla Reservoir,Kandy,Colombo,Sri Lanka,Asia,KDZ,\N,7.32512501,80.64211571,1472,5.5,N
9205,Bumi,Bumi Hills,Harare,Zimbabwe,Africa,,FVBM,-16.81685727,28.34888792,1633,2,N
9206,Priv,Lagos,Lisbon,Portugal,Europe,,\N,37.096744,-8.663535,0,0,E
9207,Warnervale Airport,Warnervale Airport,Sydney,Australia,Australia,,YWVA,-33.240833,151.427778,25,10,U
9208,Boat,Hati,Port-au-Prince,Haiti,America,,\N,19.15,-73,0,-5,N
9209,Boat,Hati,Port-au-Prince,Haiti,America,,\N,19.1,-73,0,-5,N
9210,Cartitas,Hati,Port-au-Prince,Haiti,America,,\N,18.55,-72.3,50,-5,N
9211,Boat,Hati,Port-au-Prince,Haiti,America,,\N,19,-73,0,-5,N
9212,Hospital,Port Au Prince,Port-au-Prince,Haiti,America,,\N,18.5501,-72.3001,50,-5,N
9213,Clinic,Saint Marc,Port-au-Prince,Haiti,America,,\N,19.1001,-72.7001,30,-5,N
9214,Village,Dodard,Port-au-Prince,Haiti,America,,\N,19.0661,-72.3001,2639,-5,N
9215,Bouarfa International,Bouarfa,Casablanca,Morocco,Africa,,GMFB,32.518889,-1.9775,3564,0,N
9216,Beijing West Railway Station,Beijing,Chongqing,China,Asia,,\N,39.8955463,116.3201722,167,8,N
9217,Hung Hom Railway Station,Hong Kong,Hong Kong,Hong Kong,Asia,,\N,22.303067,114.181527,39,8,N
9218,NYERI,NYERI,Nairobi,Kenya,Africa,NYE,HKNI,-0.34,36.91,5830,3,U
9219,Angaga Seaplane Dock,Alifu Dhaalu Atoll,Maldives,Maldives,Indian,,\N,3.652859,72.824086,2,5,N
9220,Madoogali Seaplane Dock,Alifu Atoll,Maldives,Maldives,Indian,,\N,4.0956,72.753439,2,5,N
9221,Effingham Memorial Airport,Effingham,Chicago,United States,America,1H2,KEFH,39.07,-88.534,585,-6,A
9222,Stoke,Stoke-on-Trent,NULL,United Kingdom,#VALUE!,,\N,53,2.18333,500,0,E
9223,Tobermory Dock,Tobermory,Toronto,Canada,America,,\N,45.2578121,-81.6637838,1335,-5,A
9224,South Baymouth Docks,South Baymouth,Toronto,Canada,America,,\N,45.5564479,-82.0071535,1335,-5,A
9225,Andrau Airport,Houston,Chicago,United States,America,AAP,KAAP,29.43,-95.35,80,-6,A
9226,Flying Cloud Airport,Eden Prairie,Chicago,United States,America,FCM,KFCM,44.4938,-93.2726,906,-6,A
9227,Likoma Island Airport,Likoma Island,Blantyre,Malawi,Africa,LIX,FWLK,-12.083,34.733001,1600,2,N
9228,Johnson County Airport,Olathe,Chicago,United States,America,OJC,KOJC,38.5051,-94.4415,1096,-6,A
9229,Sigiriya Airport,Sigiriya,Colombo,Sri Lanka,Asia,GIU,VCCS,7.57212,80.43412,630,5.5,N
9230,Westbahnhoff,Vienna,Vienna,Austria,Europe,XWW,\N,48.196667,16.337778,600,1,E
9231,York Mills GO Bus Terminal,York Mills,Toronto,Canada,America,,\N,43.745,-79.406389,449,-5,A
9232,Neumuenster,Neumuenster,Berlin,Germany,Europe,EUM,EDHN,54.079069,9.941719,69,1,E
9233,Tak,Tak,Bangkok,Thailand,Asia,TKT,VTPT,16.89611,99.25361,478,7,N
9234,Marshall Aiport,Marshall,Ulaanbaatar,United States,Asia,,\N,44.4469,95.7883,354,8,A
9235,Meedhuffushi Seaplane dock,Meedhuffushi Island,Maldives,Maldives,Indian,,\N,3.003899,73.000696,0,5,U
9236,Lake Simcoe,Barrie-Orillia,Toronto,Canada,America,YLS,CYLS,44.487778,-79.559444,972,-5,A
9237,Huronia,Midland,Toronto,Canada,America,YEE,CYEE,44.684722,-79.929167,773,-5,A
9238,Markham,Markham,Toronto,Canada,America,NU8,CNU8,43.935278,-79.263333,807,-5,A
9239,Stanhope,Haliburton,Toronto,Canada,America,ND4,CND4,45.110833,-78.64,1066,-5,A
9240,Lindsay,Lindsay,Toronto,Canada,America,NF4,CNF4,44.364722,-78.783889,895,-5,A
9241,Niagara District,Saint Catherines,Toronto,Canada,America,YCM,CYSN,43.191667,-79.171111,321,-5,A
9242,Apopka,Orlando,New York,United States,America,X04,\N,28.707222,-81.581667,143,-5,A
9243,Edenvale,Edenvale,Toronto,Canada,America,,CNV8,44.438889,-79.965278,718,-5,A
9244,Orillia,Orillia,Toronto,Canada,America,,CNJ4,44.683333,-79.316667,725,-5,A
9245,Holland Landing,Holland Landing,Toronto,Canada,America,,CLA4,44.089444,-79.495,855,-5,A
9246,Kent,Chatham,Toronto,Canada,America,XCM,CNZ3,42.306111,-82.081667,645,-5,A
9247,Parry Sound,Parry Sound,Toronto,Canada,America,YPD,CNK4,45.253889,-79.827778,830,-5,A
9248,Saugeen,Hanover,Toronto,Canada,America,,CYHS,44.158056,-81.063333,940,-5,A
9249,Brandywine Airport,West Goshen Township,New York,United States,America,OQN,KOQN,39.5924,-75.3455,466,-5,A
9250,Batoka,Livingston,Lusaka,Zambia,Africa,,\N,-17.53,25.5,3235,2,U
9251,Manassas,Manassas,New York,United States,America,MNZ,KHEF,38.721389,-77.515556,192,-5,A
9252,Texas Gulf Coast Regional,Angleton,Chicago,United States,America,,KLBX,29.1086389,-95.4620833,25,-6,A
9253,Bubovice,Bubovice,Prague,Czech Republic,Europe,,LKBU,49.974422,14.180801,1385,1,E
9254,Shenzhen Railway Station,Shenzhen,Chongqing,China,Asia,,\N,22.5344,114.1121,67,8,N
9255,Rakkestad Flyplass,Rakkestad,Oslo,Norway,Europe,,ENRK,59.3975,11.3469,381,1,E
9256,Johnstown Amtrak,Johnstown,New York,United States,America,,\N,40.3297222,-78.9222222,1142,-5,A
9257,Harvey Field S43,Snohomish WA,Los Angeles,United States,America,,\N,47.904451,-122.102529,22,-8,A
9258,Urgup,Urgup,Istanbul,Turkey,Europe,,\N,38.606239,34.860276,4000,2,E
9259,Dolo Ado,Dolo Ado,Addis Ababa,Ethiopia,Africa,,\N,4.175858,42.034083,630,3,U
9260,AYaou,Yaou,Cayenne,French Guiana,America,,\N,3.724286,-53.974698,0,-3,N
9261,Camop,Camopi,Cayenne,French Guiana,America,,\N,3.17004,-52.337801,0,-3,N
9262,CApat,Croisee d Apatou,Cayenne,French Guiana,America,,\N,5.04305,-54.0425,0,-3,N
9263,Citro,Citron,Cayenne,French Guiana,America,,\N,4.730072,-53.95158,0,-3,N
9264,DieuM,Dieu Merci,Cayenne,French Guiana,America,,\N,4.782964,-53.260539,0,-3,N
9265,Dorli,Dorlin,Cayenne,French Guiana,America,,\N,3.7353,-53.5287,0,-3,N
9266,Elyse,Elysee,Cayenne,French Guiana,America,,\N,4.75,-54.05,0,-3,N
9267,Herap,Morsbach,Paris,France,Europe,,\N,49.160592,6.864892,0,1,E
9268,OSMSE,Saint Elie,Cayenne,French Guiana,America,,\N,4.81444,-53.28833,0,-3,N
9269,Prevo,Remire,Cayenne,French Guiana,America,,\N,4.89333,-52.29222,0,-3,N
9270,Sisli Belediyesi Evlendirme Dairesi Heliport,Istanbul,Istanbul,Turkey,Europe,,\N,41.0410805,28.9923138,100,2,E
9271,Kadikoy Ispark Heliport,Istanbul,Istanbul,Turkey,Europe,,\N,40.989305,29.018833,100,2,E
9272,Bingol,Bingol,Istanbul,Turkey,Europe,BGG,LTCU,38.86111,40.5925,3490,2,E
9273,Uzunyazi,Kastamonu,Istanbul,Turkey,Europe,KFS,LTAL,41.316944,33.796111,3520,2,E
9274,Okawango Lodge,Okawango,Gaborone,Botswana,Africa,,\N,-19.25,23.09,3100,2,N
9275,Kai Tak,Hong Kong,Hong Kong,Hong Kong,Asia,,HKGX,22.317883,114.202108,50,8,U
9276,Elstree,Elstree,London,United Kingdom,Europe,,EGTR,51.4807,-0.00093,250,0,E
9277,Sandtoft Airfield,Sandtoft,London,United Kingdom,Europe,,EGCF,53.559444,-0.858332,11,0,E
9278,Bourne Park,Hurtsbourne Tarrant,London,United Kingdom,Europe,,\N,51.264449,-1.461975,550,0,E
9279,Hite Airport,Hanksville,Denver,United States,America,UT3,\N,37.8916547,-110.3840289,3840,-7,A
9280,Dieppe Ferry Port,Dieppe,Paris,France,Europe,,\N,49.933616,1.088039,0,1,E
9281,Newhaven Ferry Port,Newhaven,London,United Kingdom,Europe,,\N,50.790385,0.054551,0,0,E
9282,Ollantaytambo Train Station,Ollantaytambo,Lima,Peru,America,,\N,-13.263155,-72.270291,9160,-5,N
9283,Aguas Calientes Train Station,Aguas Calientes,Lima,Peru,America,,\N,-13.1556,-72.5238,6693,-5,N
9284,Poroy Train Station,Cusco,Lima,Peru,America,,\N,-13.4944,-72.0421,11710,-5,N
9285,Aberdeen Harbour,Aberdeen,London,United Kingdom,Europe,,\N,57.13967,-2.07467,0,0,E
9286,Lerwick Harbour,Lerwick,London,United Kingdom,Europe,,\N,60.15,-1.13333,0,0,E
9287,Torshavn Harbour,Torshavn,Faeroe,Faroe Islands,Atlantic,,\N,62.0057,-6.7717,0,0,E
9288,Seydisfjordur,Seydisfjordur,Reykjavik,Iceland,Atlantic,,\N,65.26016,-14.00905,0,0,E
9289,Queen Street Station,Glasgow,London,United Kingdom,Europe,GLQ,\N,55.8622,-4.2512,50,0,E
9290,Torit,Torit,Juba,South Sudan,Africa,,HSTR,4.411111,32.578889,2018,3,N
9291,Falmouth Port,Falmouth,Jamaica,Jamaica,America,,\N,18.492762,-77.649675,0,-5,N
9292,Cozumel Port,Cozumel,Mexico City,Mexico,America,,\N,20.510439,-86.94925,0,-6,A
9293,Philipsburg Port,Philipsburg,Curacao,Netherlands Antilles,America,,\N,18.012868,-63.045242,0,-4,N
9294,Basseterre Port,Basseterre,St Kitts,Saint Kitts and Nevis,America,,\N,17.290464,-62.709473,0,-4,N
9295,Charlotte Amalie Port,Charlotte Amalie,St Thomas,Virgin Islands,America,,\N,18.335431,-64.926824,0,-4,N
9296,San Juan Port,San Juan,Puerto Rico,Puerto Rico,America,,\N,18.458992,-66.097693,0,-4,N
9297,Santa Barbara Train Station,Santa Barbara,Los Angeles,United States,America,,\N,34.413611,-119.691667,8,-8,A
9298,Eugene Amtrak Station,Eugene,Los Angeles,United States,America,,\N,44.055062,-123.092372,426,-8,A
9299,Lincolnville GO Station,Lincolnville,Toronto,Canada,America,,\N,43.995278,-79.233333,873,-5,A
9300,Mormugao-Goa Port,Mormugao,Calcutta,India,Asia,,\N,15.4,73.8,0,5.5,N
9301,Cochin Port,Cochin,Calcutta,India,Asia,,\N,9.58,76.14,0,5.5,N
9302,Penang Cruise Terminal,Penang,Kuala Lumpur,Malaysia,Asia,,\N,5.418828,100.345804,0,8,N
9303,Port Klang-Kuala Lumpur Cruise Terminal,Port Klang,Kuala Lumpur,Malaysia,Asia,,\N,2.984629,101.336839,0,8,N
9304,Singapore Cruise Terminal,Singapore,Singapore,Singapore,Asia,,\N,1.264185,103.819821,0,8,N
9305,Shelby County Airport,Shelbyville,Chicago,United States,America,2H0,K2H0,39.410556,-88.845556,550,-6,A
9306,Illinois Terminal,Champaign,Chicago,United States,America,,\N,40.1155,-88.2411,732,-6,A
9307,Mattoon Amtrak,Mattoon,Chicago,United States,America,,\N,39.4828,-88.3759,733,-6,A
9308,Dawu,Lvliang,Chongqing,China,Asia,LLV,\N,37.683333,111.142778,3020,8,N
9309,Delft Central,Delft,Amsterdam,Netherlands,Europe,,\N,52.006667,4.356667,0,1,E
9310,Yading Daocheng,Daocheng,Chongqing,China,Asia,DCY,ZUDC,29.3231,100.0533,14472,8,N
9311,Gannan,Xiahe city,Chongqing,China,Asia,GXH,ZLXH,34.4909,102.3719,10466,8,N
9312,Komandoo,Komandoo,Maldives,Maldives,Indian,,\N,5.494003,73.424183,0,5,N
9313,Komandoo,Komandoo,Maldives,Maldives,Indian,,\N,5.494003,73.424183,0,5,N
9314,Meck Island Airstrip,Meck Island,Majuro,Marshall Islands,Pacific,,\N,9,167.726944,10,12,Z
9315,Sormovo,Nizhny Novgorod,Moscow,Russia,Europe,,XUDS,56.1906,43.4742,210,4,N
9316,Grand Canyon West Airport,Peach Springs,Phoenix,United States,America,1G4,\N,35.899904,-113.815674,4813,-7,A
9317,Vangso,Vangso,Stockholm,Sweden,Europe,,ESSZ,59.13333,17.25,10,1,E
9318,Yaroslavsky Station,Moscow,Moscow,Russia,Europe,,\N,55.776,37.658,400,4,N
9319,Railway Station,Perm,Yekaterinburg,Russia,Asia,,\N,58.0203,56.2525,558,6,N
9320,Railway Station,Novosibirsk,Omsk,Russia,Asia,,\N,55.0188,82.9339,531,7,N
9321,Railway Station,Ulan Bator,Ulaanbaatar,Mongolia,Asia,,\N,47.92,106.92,4300,8,N
9322,Main Station,Beijing,Chongqing,China,Asia,,\N,39.9,116.421,130,8,N
9323,Railway Station,Irkutsk,Irkutsk,Russia,Asia,,\N,52.3122,104.2958,1305,9,N
9324,Kuredu ,Kuredu,Maldives,Maldives,Indian,,\N,5.3244,73.3756,10,5,U
9325,Heliport NUS,Umea,Stockholm,Sweden,Europe,,\N,63.817,20.2981,100,1,E
9326,Heliport SU,Sundsvall,Stockholm,Sweden,Europe,,\N,62.4077,17.3024,10,1,E
9327,Comiso,Comiso,Rome,Italy,Europe,CIY,LICB,37,14.6144,756,1,E
9328,Leroo La Tau,Leroo La Tau,Gaborone,Botswana,Africa,,\N,-20.422617,24.517433,1000,2,U
9329,Xaxanaka,Xaxanaka,Gaborone,Botswana,Africa,,\N,-19.198083,23.431383,1000,2,U
9330,Xugana,Xugana,Gaborone,Botswana,Africa,,\N,-19.068,23.10015,1000,2,U
9331,Nxamaseri,Nxamaseri,Gaborone,Botswana,Africa,,\N,-18.597283,21.999267,1000,2,U
9332,Kwando,Kwando,Gaborone,Botswana,Africa,,\N,-18.208717,23.396733,1000,2,U
9333,Boston North Station,Boston,New York,United States,America,,\N,42.366235,-71.061122,141,-5,A
9334,Rockport Station,Rockport,New York,United States,America,,\N,42.6558328,-70.6266667,77,-5,A
9335,Salem Station,Salem,New York,United States,America,,\N,42.5249995,-70.8958333,26,-5,A
9336,Salem Ferry Dock,Salem,New York,United States,America,,\N,42.522421,-70.881607,26,-5,A
9337,Long Wharf,Boston,New York,United States,America,,\N,42.36024,-71.048105,16,-5,A
9338,Joliet Union Station,Joliet,Chicago,United States,America,,\N,41.5244,-88.0795,532,-6,A
9339,Laraway Road,New Lenox,Chicago,United States,America,,\N,41.485,-87.9596,703,-6,A
9340,Lasalle Station,Chicago,Chicago,United States,America,,\N,41.875,-87.632,592,-6,A
9341,Waterloo International,London,London,United Kingdom,Europe,,\N,51.5031,-0.1147,10,0,E
9342,Norfolk Station,Norfolk,New York,United States,America,,\N,36.843233,-76.275952,16,-5,A
9343,London Railway Station,London,Toronto,Canada,America,,\N,42.9819,-81.2464,0,-5,A
9344,Gloucester Station,Gloucester,New York,United States,America,,\N,42.61666667,-70.66833333,50,-5,A
9345,Kitchener Bus Terminal,Kitchener,Toronto,Canada,America,,\N,43.44968,-80.49222,1083,-5,A
9346,Gare du Palais,Quebec,Toronto,Canada,America,,\N,46.8174,-71.2139,13,-5,A
9347,Johnstown Amtrak,Johnstown,New York,United States,America,,\N,40.3296,-78.9219,1168,-5,A
9348,Enumclaw Airport,Enumclaw,Los Angeles,United States,America,,WA77,47.1956569,-122.0220561,738,-8,A
9349,Rock Airport,Tarentum,New York,United States,America,9G1,\N,40.6035463,-79.8261189,1063,-5,A
9350,Grand Central Terminal,New York,New York,United States,America,,\N,40.752726,-73.977229,70,-5,A
9351,Tremont,New York,New York,United States,America,,\N,40.847301,-73.89955,200,-5,A
9352,Plum Island Airport,Newburyport,New York,United States,America,2B2,\N,42.7953611,-70.8394444,11,-5,A
9353,Brooks Camp,Brooks Camp,Anchorage,United States,America,,\N,58.556539,-155.777311,100,-9,A
9354,Kulik Lake Airport,Kulik Lake,Anchorage,United States,America,LKK,\N,58.96591,-155.108089,1000,-9,U
9355,Central Station,Glasgow,London,United Kingdom,Europe,ZGG,\N,55.858,-4.258,25,0,E
9356,Euston Station,London,London,United Kingdom,Europe,QQU,\N,51.5284,-0.1331,89,0,E
9357,Waterloo International,London,London,United Kingdom,Europe,QQW,\N,51.5031,-0.1147,10,0,E
9358,Belorussky Station,Moscow,Moscow,Russia,Europe,,\N,55.7764,37.5803,400,4,N
9359,Railway Station,Omsk,Omsk,Russia,Asia,,\N,54.9833,73.3667,285,7,N
9360,Railway Station,Krasnoyarsk,Krasnoyarsk,Russia,Asia,,\N,56.0167,93.0667,446,8,N
9361,Railway Station,Naushki,Irkutsk,Russia,Asia,,\N,50.3827,106.1056,1975,9,N
9362,Railway Station,Erlian,Chongqing,China,Asia,,\N,43.65,111.9833,3159,8,N
9363,Guangzhoudong Railway Station,Guangzhou,Chongqing,China,Asia,,\N,23.149554,113.32479,0,8,U
9364,Domodedovo,Moscow,Moscow,Russia,Europe,,\N,55.442,37.763,207,4,U
9365,Levashovo,St. Petersburg,Moscow,Russia,Europe,,XLLV,60.08738,30.19152,59,4,E
9366,Kettle Falls Lodge,Minaki,Winnipeg,Canada,America,,\N,50.349812,-94.583456,180,-6,A
9367,Severobajkalsk Port,Severobajkalsk,Irkutsk,Russia,Asia,,\N,55.4209,109.3225,500,9,U
9368,Vanino-Port,Vanino,Vladivostok,Russia,Asia,,\N,49.093,140.285,20,11,U
9369,Holmsk-Port,Holmsk,Vladivostok,Russia,Asia,,\N,47.040278,142.043056,29,11,U
9370,Nogliki,Nogliki,Vladivostok,Russia,Asia,,\N,51.816667,143.116667,10,11,U
9371,Markovo Airport,Markovo,Magadan,Russia,Asia,KVM,UHMO,64.665278,170.414167,89,12,E
9372,Seymchan Airport,Seymchan,Magadan,Russia,Asia,,UHMS,62.919167,152.421667,679,12,E
9373,Zyryanka West Airport,Zyryanka,Magadan,Russia,Asia,ZKP,UESU,65.736389,150.700278,118,12,E
9374,Susuman Airport,Susuman,Magadan,Russia,Asia,,UHMH,62.767222,148.146111,2129,12,E
9375,OYMYAKON,OYMYAKON,Vladivostok,Russia,Asia,,UEMY,63.45,142.783333,2431,11,E
9376,Ust-Maya Airport,Ust-Maya,Yakutsk,Russia,Asia,UMS,UEMU,60.358056,134.437778,561,10,E
9377,Aldan Airport,Aldan,Yakutsk,Russia,Asia,ADH,UEEA,58.603056,125.407222,2241,10,E
9378,Olekminsk Airport,Olekminsk,Yakutsk,Russia,Asia,,UEMO,60.399167,120.464167,426,10,E
9379,Vitim Airport,Vitim,Yakutsk,Russia,Asia,,UERT,59.457778,112.562778,610,10,E
9380,Pellworm,Pellworm,Berlin,Germany,Europe,,EDHP,54.536431,8.67994,10,1,E
9381,Tynda,Tynda,Yakutsk,Russia,Asia,,\N,55.1512,124.716667,350,10,U
9382,Tommot,Tommot,Yakutsk,Russia,Asia,,\N,58.966667,126.266667,280,10,U
9383,Etretat,Etretat,Paris,France,Europe,,\N,49.701,0.205,102,1,E
9384,Le Havre,Le Havre,Paris,France,Europe,,\N,49.4901,0.1001,13,1,E
9385,Weimar,Weimar,Berlin,Germany,Europe,,\N,50.983333,11.316667,208,1,E
9386,Nalati,Xinyuan,Chongqing,China,Asia,NLT,ZWNL,43.433056,83.380278,0,8,U
9387,Port Alsworth Airport,Port alsworth,Anchorage,United States,America,PTA,PALJ,60.208281,-154.306586,253,-9,A
9388,Fontaine Airport,Belfort,Paris,France,Europe,BOR,LFSQ,47.6556015,7.0108299,3663,1,E
9389,Pampulha,Belo Horizonte,Sao Paulo,Brazil,America,BHZ,\N,-19.8517,-43.9508,8708,-3,S
9390,Fairfield County Airport,Winnsboro,New York,United States,America,FDW,KFDW,34.315472,-81.108806,577,-5,A
9391,Obock,Obock,Djibouti,Djibouti,Africa,OBC,HDOB,11.968333,43.278611,69,3,N
9392,Tadjoura,Tadjoura,Djibouti,Djibouti,Africa,TDJ,HDTJ,11.783,42.917,246,3,N
9393,Santa Cruz des Quiche Airport,Santa Cruz des Quiche,Guatemala,Guatemala,America,AQB,MGQC,15.0122004,-91.1505966,6631,-6,S
9394,Nordfjordur Airport,Nordfjordur,Reykjavik,Iceland,Atlantic,NOR,BINF,65.131897,-13.7463999,3648,0,E
9395,Bursa Airport,Bursa,Istanbul,Turkey,Europe,BTZ,LTBE,40.2332993,29.0091991,772,2,U
9396,Skyhaven Airport,Rochester,New York,United States,America,DAW,KDAW,43.2840556,-70.9292778,321,-5,A
9397,Waris Airport,Waris-Papua Island,Jayapura,Indonesia,Asia,WAR,WAJR,-3.22243,140.9790039,1224,9,U
9398,Port Oceanic Airport,Port Oceanic,Anchorage,United States,America,PRL,\N,60.2083333,-147.8194444,142,-9,A
9399,Newton City-County Airport,Newton,Chicago,United States,America,EWK,KEWK,38.0570785,-97.2752278,1533,-6,A
9400,La Ferte Alais Airport,La Ferte Alais,Paris,France,Europe,,LFFQ,48.497799,2.34333,453,1,E
9401,Angguruk airstrip,Angguruk,Jayapura,Indonesia,Asia,,\N,-4.2001,139.4329,4200,9,U
9402,Bairnsdale Airport,Bairnsdale,Hobart,Australia,Australia,BSJ,YBNS,-37.8875,147.567778,165,10,O
9403,Bolton Field,Columbus,New York,United States,America,TZR,KTZR,39.901111,-83.136944,905,-5,A
9404,Ocean Shores Municipal,Ocean Shores,Los Angeles,United States,America,W04,KW04,46.5995,-124.0854,15,-8,A
9405,Packwood,Packwood,Los Angeles,United States,America,55S,K55S,46.3625,-121.4067,1057,-8,A
9406,Fort Bridger,Fort Bridger,Denver,United States,America,FBR,KFBR,41.236,-110.2436,7038,-7,A
9407,Prosser,Prosser,Los Angeles,United States,America,S40,KS40,46.128,-119.4773,705,-8,A
9408,Chehalis-Centralia,Chehalis,Los Angeles,United States,America,CLS,KCLS,46.4062,-122.5897,177,-8,A
9409,Desert Aire,Mattawa,Los Angeles,United States,America,M94,KM94,46.4124,-119.5518,586,-8,A
9410,Lebanon State,Lebanon,Los Angeles,United States,America,S30,KS30,44.3179,-122.5577,344,-8,A
9411,Evanston-Uinta CO Burns Fld,Evanston,Denver,United States,America,EVW,KEVW,41.1649,-111.0208,7143,-7,A
9412,Sabetha Municipal,Sabetha,Chicago,United States,America,K83,KK83,39.5425,-95.4677,1330,-6,A
9413,Mount Pleasant Regional-Faison Field,Mount Pleasant,NULL,United States,#VALUE!,LRO,KLRO,32.5387,-79.4697,12,-5,A
9414,Jimmy Carter Regional,Americus,New York,United States,America,ACJ,KACJ,32.0665,-84.1133,468,-5,A
9415,Weedon Field,Eufala,Chicago,United States,America,EUF,KEUF,31.5708,-85.0774,285,-6,A
9416,Saluda County,Saluda,New York,United States,America,6J4,K6J4,33.5561,-81.4768,539,-5,A
9417,Dare County Regional,Manteo,New York,United States,America,MQI,KMQI,35.5514,-75.4173,13,-5,A
9418,Auburn University Regional,Auburn,Chicago,United States,America,AUO,KAUO,32.3691,-85.2604,777,-6,A
9419,Tri-Cities,Endicott,New York,United States,America,CZG,KCZG,42.0471,-76.0578,833,-5,A
9420,Isla Culebrita,Culebrita,Puerto Rico,Puerto Rico,America,,\N,18.31206,-65.228405,10,-4,U
9421,Culebrita,Isla Culebrita,Puerto Rico,Puerto Rico,America,,\N,18.31206,-65.228405,10,-4,U
9422,Apollo Bay,Apollo Bay,Hobart,Australia,Australia,,\N,-38.758827,143.676624,10,10,U
9423,Zabrat,Baku,Baku,Azerbaijan,Asia,,ZABR,40.483,49.967,0,4,U
9424,Chirag,Caspian Sea,NULL,Azerbaijan,#VALUE!,,CHIR,40.283,51.283,0,4,U
9425,Kendal Glider Port,Kendall,New York,United States,America,,\N,25.603889,-80.585556,10,-5,U
9426,Lipa Noi Pier,Lipa Noi,Bangkok,Thailand,Asia,,\N,9.481772,99.926558,10,7,N
9427,Don Sak Pier,Don Sak,Bangkok,Thailand,Asia,,\N,9.321146,99.735693,10,7,N
9428,Bessemer,Bessemer,Chicago,United States,America,EKY,KEKY,33.1876,-86.5558,700,-6,A
9429,Colorado Springs East,Ellicott,Denver,United States,America,A50,KA50,38.87,-104.41,6145,-7,A
9430,Olds Didsbury Airport,Didsbury,Edmonton,Canada,America,,\N,51.710833,-114.106111,3360,-7,A
9431,Sundre Airport,Sundre,Edmonton,Canada,America,,\N,51.774722,-114.680833,3663,-7,A
9432,Buffalo-Depew Station,Depew,New York,United States,America,,\N,42.9074,-78.7266,676,-5,A
9433,South Bend Station,South Bend,New York,United States,America,,\N,41.678,-86.2876,722,-5,A
9434,Carroll Avenue NICTD Station,Michigan City,Chicago,United States,America,,\N,41.7133,-86.8677,630,-6,A
9435,Chicago Millennium Station,Chicago,Chicago,United States,America,,\N,41.8837,-87.623,620,-6,A
9436,St. Louis Gateway Transportation Center,St. Louis,Chicago,United States,America,,\N,38.6239,-90.2039,476,-6,A
9437,Kansas City Union Station,Kansas City,Chicago,United States,America,,\N,39.0865,-94.586,791,-6,A
9438,Alvarado Transportation Center,Albuquerque,Denver,United States,America,,\N,35.0826,-106.6474,4970,-7,A
